Depth CCSF-A (mcd),Al/Ti
41.76,0.622519084
41.785,0.601725226
41.81,0.521058233
41.835,0.506685543
41.86,0.596905222
41.885,0.622107969
41.91,0.632959641
41.935,0.702308627
41.96,0.829434698
41.985,0.915160643
42.01,1.06501182
42.035,1.167278063
42.06,0.977404403
42.085,0.923984273
42.11,0.969959267
42.135,0.746137787
42.16,0.813320369
42.185,0.81106383
42.21,0.811741683
42.235,0.776277372
42.26,0.844820947
42.285,0.767869299
42.31,0.788302835
42.335,0.718918919
42.36,0.73460652
42.385,0.636093943
42.41,0.597196831
42.435,0.64382454
42.46,0.564162526
42.485,0.608267336
42.51,0.719965675
42.685,0.554678692
42.71,0.620883142
42.735,0.741626794
42.76,0.566316316
42.785,0.555203046
42.81,0.523444627
42.835,0.555680329
42.86,0.603912495
42.885,0.570237332
42.91,0.583237394
42.935,0.639298424
42.96,0.587048832
42.985,0.616493195
43.01,0.58172384
43.035,0.531521497
43.06,0.52214404
43.085,0.562629281
43.11,0.676778523
43.135,0.647426784
43.16,0.671041369
43.185,0.607102908
43.21,0.655266344
43.235,0.604638167
43.26,0.550291545
43.285,0.629834254
43.31,0.58460076
43.335,0.544595782
43.36,0.587751569
43.385,0.60938185
43.41,0.603004292
43.435,0.589215256
43.46,0.519006982
43.485,0.564172958
43.51,0.632474592
43.535,0.63010989
43.56,0.721062619
43.585,0.670106132
43.61,0.638914027
43.635,0.685618729
43.66,0.755389353
43.685,0.727589815
43.71,0.74659513
43.735,0.719580983
43.76,0.775041051
43.785,0.899785867
43.81,0.781378026
43.835,0.806122449
43.86,0.727683616
43.885,0.81863354
43.91,0.77582572
43.935,0.735982057
43.96,0.796833773
43.985,0.801727375
44.01,0.804386275
44.035,0.688107939
44.06,0.720285714
44.085,0.697273582
44.11,0.682345936
44.185,0.759658011
44.21,1.00845666
44.235,1.05744888
44.26,0.953023758
44.285,0.675126904
44.31,0.642652945
44.335,0.719776995
44.36,0.711237553
44.385,0.7626498
44.41,0.731978406
44.435,0.699900957
44.46,0.675381904
44.485,0.830623819
44.51,0.728149488
44.535,0.679954115
44.56,0.656083169
44.585,0.554457721
44.61,0.628969957
44.635,0.668811117
44.66,0.602830189
44.685,0.625068719
44.71,0.580825318
44.735,0.554347826
44.76,0.551953899
44.785,0.579140287
44.81,0.583715791
44.835,0.571071874
44.86,0.644306652
44.885,0.594509993
44.91,0.6526603
44.935,0.536170213
44.96,0.445149406
44.985,0.518271038
45.01,0.564115308
45.035,0.564337803
45.06,0.6055452
45.085,0.596178024
45.11,0.619621814
45.135,0.609717032
45.16,0.560525036
45.185,0.591826923
45.21,0.623868509
45.235,0.638490926
45.26,0.594288114
45.285,0.590795738
45.31,0.547988934
45.335,0.598233996
45.36,0.589264027
45.385,0.585870059
45.41,0.57904046
45.435,0.55964691
45.46,0.564722962
45.485,0.596961113
45.51,0.57615894
45.535,0.533988212
45.56,0.525765634
45.585,0.625123396
45.61,0.548139256
45.685,0.534079349
45.71,0.525770824
45.735,0.565681263
45.76,0.523948965
45.785,0.473607306
45.81,0.510894065
45.835,0.468547807
45.86,0.587106677
45.885,0.563838224
45.91,0.618204804
45.935,0.574570815
45.96,0.690914489
45.985,0.580225989
46.01,0.628835979
46.035,0.624355845
46.06,0.570119623
46.085,0.6748958
46.11,0.643425748
46.135,0.696001838
46.16,0.637150011
46.185,0.653179191
46.21,0.701943844
46.235,0.645867906
46.26,0.695302445
46.285,0.700562085
46.31,0.611840888
46.335,0.6171875
46.36,0.627143557
46.125,0.541227752
46.15,0.595041322
46.175,0.664102564
46.2,0.599210823
46.225,0.529758851
46.25,0.577614138
46.275,0.610245656
46.3,0.643178893
46.325,0.59968
46.35,0.723006645
46.375,0.654815326
46.4,0.606163224
46.425,0.600787919
46.45,0.60741688
46.475,0.606050641
46.5,0.654225352
46.525,0.564499484
46.55,0.520749947
46.575,0.569710468
46.6,0.568874628
46.625,0.642621285
46.65,0.567015446
46.675,0.653675214
46.7,0.740280561
46.725,0.696814786
46.75,0.698884758
46.775,0.683949676
46.8,0.650321543
46.825,0.617748619
46.85,0.663204155
46.875,0.463731229
46.9,0.538224587
46.925,0.525530953
46.95,0.549471662
46.975,0.429557058
47,0.573151664
47.025,0.583875163
47.05,0.629785951
47.075,0.668494152
47.1,0.640747664
47.125,0.631540162
47.15,0.612562372
47.175,0.553783705
47.2,0.453059673
47.225,0.532664609
47.25,0.516049933
47.275,0.593881224
47.3,0.694400631
47.325,0.632826973
47.35,0.848501979
47.375,0.683175528
47.4,0.753069099
47.425,0.538106236
47.45,0.568165249
47.475,0.498852014
47.5,0.527861446
47.525,0.637288136
47.55,0.599231403
46.455,0.46258946
46.48,0.670962199
46.505,0.642806268
46.53,0.555867885
46.555,0.549529068
47.625,0.432852807
47.65,0.62965354
47.675,0.495302714
47.7,0.420051858
47.725,0.46216132
47.75,0.39911669
47.775,0.497471665
47.8,0.50405522
47.825,0.406760175
47.85,0.396907216
47.875,0.422504378
47.9,0.43831678
47.925,0.363909427
47.95,0.439823009
47.975,0.48795885
48,0.44036081
48.025,0.534734478
48.05,0.450097371
48.075,0.509438588
48.1,0.394816306
48.125,0.41003963
48.15,0.518823157
48.175,0.509202454
48.2,0.485912916
48.225,0.6108
48.25,0.500815661
48.275,0.685647059
48.3,0.578616352
48.325,0.554193038
48.35,0.51953001
48.375,0.567910448
48.4,0.671882191
48.425,0.725012684
48.45,0.733711048
48.475,0.742041712
48.5,0.591042277
48.525,0.64410828
48.55,0.63285834
48.575,0.562253743
48.6,0.593031875
48.625,0.578359511
48.65,0.590769231
48.675,0.630411827
48.7,0.735796583
48.725,0.726863227
48.75,0.591085271
48.775,0.576501825
48.8,0.449017341
48.825,0.480191438
48.85,0.542782152
48.875,0.593331154
48.9,0.555416797
48.925,0.583201893
48.95,0.596845936
48.975,0.597587719
49,0.664003196
49.025,0.616633532
49.05,0.717198923
49.125,0.579127135
49.15,0.72121015
49.175,0.673527549
49.2,0.595882353
49.225,0.733628922
49.25,0.664782175
49.275,0.80734662
49.3,0.774269006
49.325,0.72951832
49.35,0.753883892
49.375,0.735345582
49.4,0.670505965
49.425,0.73476112
49.45,0.672719769
49.475,0.660336642
49.5,0.698710434
49.525,0.665112665
49.55,0.653106983
49.575,0.650209455
49.6,0.585176185
49.625,0.698474341
49.65,0.683317323
49.675,0.646356784
49.7,0.786746988
49.725,0.697383834
49.75,0.626511226
49.775,0.708755427
49.8,0.569600975
49.825,0.498866213
49.85,0.554351291
49.875,0.558286284
49.9,0.617028164
49.925,0.591797413
49.95,0.502466223
49.975,0.517292282
50,0.494513669
50.025,0.519928348
50.05,0.582767056
50.075,0.612518629
50.1,0.572211565
50.125,0.634732687
50.15,0.602802102
50.175,0.652755267
50.2,0.609723461
50.225,0.636162688
50.25,0.569408262
50.275,0.641114983
50.3,0.707080998
50.325,0.645997224
50.35,0.695402299
50.375,0.660962992
50.4,0.673886391
50.425,0.690425075
50.45,0.642984808
50.475,0.679093912
50.5,0.696680498
50.525,0.670325032
50.55,0.648648649
50.625,0.635579515
50.65,0.714772727
50.675,0.6967187
50.7,0.655910987
50.725,0.62869425
50.75,0.64877803
50.775,0.644825793
50.8,0.618875709
50.825,0.597145123
50.85,0.678466077
50.875,0.751733245
50.9,0.704661326
50.925,0.694669366
50.95,0.627659574
50.975,0.671997491
51,0.671547421
51.025,0.670501758
51.05,0.675785797
51.075,0.626775956
51.1,0.641987336
51.125,0.668303462
51.15,0.674116998
51.175,0.656134358
51.2,0.744531934
51.225,0.862708018
51.25,0.776614311
51.275,0.761759729
51.3,0.832512315
51.325,0.787911302
51.35,0.694898627
51.375,0.729325603
51.4,0.657875635
51.425,0.668924003
51.45,0.688375714
51.475,0.720212766
51.5,0.707317073
51.525,0.704136947
51.55,0.744662681
51.575,0.689073576
51.6,0.628354204
51.625,0.645258521
51.65,0.664549654
51.675,0.73345367
51.7,0.736515201
51.725,0.568301226
51.75,0.578597469
51.775,0.602569503
51.8,0.532451051
51.825,0.508199522
51.85,0.562735494
51.875,0.553598485
51.9,0.535843102
51.925,0.59047402
51.95,0.613216715
51.975,0.620808255
52,0.057643688
52.025,1.542857143
52.14,0.519283747
52.18,0.560714286
52.22,0.640647176
52.26,0.572990705
52.3,0.65664
52.34,0.599139091
52.38,0.614091471
52.42,0.615384615
52.46,0.572458544
52.5,0.573031284
52.54,0.504483939
52.58,0.487723434
52.62,0.540932411
52.66,0.551065232
52.7,0.566270899
52.74,0.52454941
52.78,0.508928571
52.82,0.483877593
52.86,0.556456173
52.9,0.511688312
52.94,0.515347334
52.98,0.514938062
53.02,0.55262484
53.06,0.556847291
53.1,0.50465814
53.14,0.626074198
53.18,0.594849567
53.22,0.555046872
53.26,0.465067272
53.3,0.442579007
53.34,0.488427192
53.38,0.507378393
53.42,0.463770341
53.46,0.499494268
53.5,0.578752182
53.54,0.535743464
53.568,0.51665936
53.64,0.473205742
53.68,0.483154122
53.72,0.478194572
53.76,0.415394824
53.8,0.523762376
53.84,0.595378342
53.88,0.658291457
53.92,0.530008453
53.96,0.591507177
54,0.605843769
54.04,0.488968702
54.08,0.503088153
54.12,0.48996991
54.16,0.494343335
54.2,0.550675676
54.24,0.491605682
54.28,0.590203686
54.32,0.521641118
54.36,0.558715113
54.4,0.61968254
54.44,0.603244838
54.48,0.592592593
54.52,0.666666667
54.56,0.552933673
54.6,0.430710009
54.64,0.516163222
54.68,0.595171252
54.72,0.585809582
54.76,0.665389527
54.8,0.653751538
54.84,0.640806353
54.88,0.648020113
54.92,0.649448636
54.96,0.472288015
55,0.522054381
55.04,0.606408706
55.08,0.502899315
55.14,0.620162933
55.18,0.605641911
55.22,0.717129071
55.26,0.604490501
55.3,0.571507454
55.34,0.71420012
55.38,0.636571429
55.42,0.665517241
55.46,0.641633729
55.5,0.650723026
55.54,0.517027864
55.58,0.560700389
55.62,0.513336453
55.66,0.541546243
55.7,0.531215368
55.74,0.619012254
55.78,0.613975288
55.82,0.600664176
55.86,0.828115408
55.64,0.514339152
55.68,0.401026811
55.72,0.448374216
55.76,0.521764706
55.8,0.535274356
55.84,0.442818428
55.88,0.341753343
55.92,0.435185185
55.96,0.426885582
56,0.48472139
56.04,0.436189335
56.08,0.47464503
56.12,0.508034611
56.16,0.792836399
56.2,0.449668874
56.24,0.544093178
56.28,0.601761252
56.32,0.662944162
56.36,0.43579235
56.4,0.558802566
56.44,0.528213166
56.48,0.490747087
56.52,0.490948588
56.56,0.624617737
56.6,0.51980198
56.64,0.666401906
56.68,0.410580794
56.72,0.488838008
56.76,0.427359491
56.8,0.448199446
56.84,0.376331361
56.88,0.410223642
56.92,0.427291523
56.96,0.445917655
57,0.292923434
57.04,0.295262816
57.065,0.437189496
55.93,0.569807037
55.97,0.507034328
56.01,0.454225352
56.05,0.395249695
56.09,0.517523364
56.125,0.425324675
57.14,0.552230686
57.18,0.538679245
57.22,0.383510885
57.26,0.564317673
57.3,0.462747086
57.34,0.385840708
57.38,0.429724596
57.42,0.390503876
57.46,0.318400771
57.5,0.503975535
57.54,0.455214724
57.58,0.452929559
57.62,0.320773931
57.66,0.521713266
57.7,0.561839652
57.74,0.511002445
57.78,0.506081081
57.82,0.426160338
57.86,0.434876211
57.9,0.346153846
57.94,0.323978336
57.97,0.357866667
57.98,0.403519417
58.02,0.37459634
58.06,0.495850622
58.1,0.321742958
58.14,0.395529197
58.18,0.457825679
58.22,0.440860215
58.26,0.432789775
58.3,0.421375383
58.34,0.393047035
58.38,0.38019802
58.42,0.36577339
58.46,0.351316357
58.5,0.414596273
58.54,0.325952626
58.58,0.431511254
58.64,0.457081545
58.68,0.314941104
58.72,0.381806534
58.76,0.330109607
58.8,0.320111732
58.84,0.371779859
58.88,0.346065347
58.92,0.408329101
58.96,0.394515949
59,0.457189901
59.04,0.430322581
59.08,0.492134831
59.12,0.354892206
59.16,0.446088795
59.2,0.429104478
59.24,0.433859554
59.28,0.439809297
59.32,0.382172702
59.36,0.438172043
59.4,0.419452888
59.44,0.385288967
59.48,0.498042287
59.52,0.412889518
59.56,0.384273938
59.6,0.354698533
59.64,0.547746371
59.68,0.410891089
59.72,0.444376528
59.76,0.393812271
59.8,0.467857143
59.84,0.437103594
59.88,0.394041326
59.92,0.386486486
59.96,0.400963855
60,0.363501484
60.04,0.402506266
60.06,0.341309824
60.14,0.423360834
60.18,0.433978873
60.22,0.321888412
60.26,0.523952096
60.3,0.363793103
60.34,0.4155902
60.38,0.464139344
60.42,0.378107075
60.46,0.46557377
60.5,0.440488842
60.54,0.415852958
60.58,0.447220487
60.62,0.418897638
60.66,0.431932773
60.7,0.441933789
60.74,0.557309942
60.78,0.33605852
60.82,0.495418099
60.86,0.484140234
60.9,0.503239741
60.94,0.542219862
60.98,0.471510716
61.02,0.482511211
61.06,0.653061224
61.1,0.579449153
61.14,0.455587393
61.18,0.492383025
61.22,0.508064516
61.26,0.541637011
61.3,0.511217949
61.34,0.664467484
61.38,0.527576197
61.42,0.625649913
61.46,0.55773268
61.49,0.551083591
61.65,0.508713137
61.69,0.583497053
61.73,0.566051136
61.77,0.45801105
61.81,0.590634441
61.85,0.492881356
61.89,0.522811344
61.93,0.585511576
61.97,0.583217753
62.01,0.436488169
62.05,0.452830189
62.09,0.458739108
62.13,0.544278607
62.17,0.426408747
62.21,0.49833887
62.25,0.404419322
62.29,0.574875798
62.32,0.64691358
62.37,0.556396149
62.41,0.766924565
62.45,0.675369887
62.49,0.683012259
62.53,0.55423477
62.57,0.515673018
62.61,0.503597122
62.65,0.725138975
62.69,0.781631342
62.73,0.676789588
62.77,0.593844601
62.81,0.658536585
62.85,0.712378641
62.89,0.591216216
62.93,0.641134752
62.97,0.569390402
63.01,0.721126761
63.05,0.771511208
63.08,0.623499684
63.14,0.588066826
63.18,0.832294618
63.22,0.618762475
63.26,0.636363636
63.3,0.658648339
63.34,0.702389078
63.38,0.711952972
63.42,0.642218247
63.46,0.682825485
63.5,0.627137341
63.54,0.653209795
63.58,0.672164948
63.62,0.658291457
63.66,0.638838475
63.7,0.795105566
63.74,0.629126214
63.78,0.597869507
63.82,0.548773987
63.86,0.55801861
63.9,0.588157605
63.94,0.576727125
63.98,0.698298092
64.02,0.65234174
64.06,0.693578976
64.1,0.617348339
64.14,0.559851088
64.18,0.554965035
64.22,0.606827546
64.26,0.672774028
64.3,0.646680217
64.34,0.628790519
64.36,0.627841903
64.42,0.722202612
64.46,0.743399585
64.5,0.732776618
64.54,0.740104049
64.58,0.799020436
64.65,0.82972973
64.69,0.642627014
64.73,0.658383595
64.78,0.595759717
64.81,0.612337466
64.85,0.723508314
64.89,0.632072617
64.93,0.670420865
64.97,0.644839068
65.01,0.700906344
65.05,0.596273292
65.09,0.631789849
65.13,0.526515152
65.18,0.57823741
65.21,0.647562337
65.14,0.546501706
65.18,0.660578387
65.22,0.544924463
65.26,0.587727071
65.3,0.701831825
65.34,0.705307263
65.38,0.62650329
65.42,0.593953893
65.46,0.642999007
65.5,0.650608788
65.54,0.617965819
65.58,0.696031523
65.62,0.650668495
65.66,0.705102451
65.7,0.614883721
65.74,0.720986796
65.78,0.676600068
65.82,0.610892388
65.86,0.673345259
65.9,0.815696203
65.94,0.662080825
65.98,0.642666667
66.02,0.683327117
66.06,0.646041251
66.1,0.694040698
66.14,0.654324829
66.18,0.524560613
66.22,0.387203953
66.26,0.383561644
66.3,0.37820858
66.34,0.384700665
66.38,0.364145105
66.42,0.379487536
66.46,0.415202184
66.5,0.376336689
66.54,0.441231571
66.58,0.405507772
66.64,0.529019885
66.68,0.589344362
66.72,0.581688312
66.76,0.591578634
66.8,0.647325476
66.84,0.670461354
66.88,0.667338371
66.92,0.657418176
66.96,0.662585524
67,0.645308427
67.04,0.655684915
67.08,0.709405822
67.12,0.62754044
67.16,0.454307606
67.192,0.787460978
67.24,0.744200627
67.28,0.66184422
67.32,0.630136986
67.36,0.571489483
67.4,0.666325311
67.44,0.688065563
67.48,0.590029125
67.52,0.620050681
67.56,0.583170763
67.6,0.618686433
67.64,0.596470389
67.68,0.560330579
67.72,0.627270989
67.76,0.537357928
67.8,0.599929996
67.84,0.643067847
67.88,0.634924277
67.92,0.597782043
67.96,0.648176458
68,0.669486405
68.04,0.656136606
68.063,0.593167702
68.14,0.581885647
68.18,0.565238961
68.22,0.526659831
68.26,0.504947655
68.3,0.510122108
68.34,0.552012045
68.38,0.574329684
68.42,0.531272995
68.46,0.582422587
68.5,0.514760474
68.54,0.58114374
68.58,0.574561404
68.62,0.531159902
68.66,0.593888744
68.7,0.568560033
68.74,0.552155951
68.78,0.538709677
68.82,0.581513137
68.86,0.564094016
68.9,0.524627395
68.94,0.585365854
68.98,0.552009695
69.02,0.293914105
69.06,0.557974444
69.1,0.580403266
69.14,0.577594568
69.18,0.558946115
69.22,0.590793705
69.26,0.529492039
69.3,0.575237798
69.34,0.539074303
69.38,0.439465552
69.42,0.484201774
69.46,0.473166961
69.5,0.5016986
69.54,0.438704273
69.58,0.401812398
69.65,0.437835933
69.69,0.451264591
69.73,0.486866485
69.77,0.449755402
69.81,0.494303727
69.85,0.465484229
69.89,0.46416342
69.93,0.529120811
69.97,0.502192296
70.01,0.480481854
70.05,0.332377049
70.09,0.489337308
70.13,0.442104065
70.17,0.447289931
70.21,0.499307205
70.25,0.503572252
70.29,0.48675246
70.33,0.459520579
70.37,0.509430177
70.41,0.536520431
70.45,0.540449924
70.49,0.529391425
70.53,0.546457062
70.57,0.529518826
70.615,0.52327637
70.65,0.590767311
70.69,0.615120275
70.73,0.628679791
70.77,0.545376344
70.81,0.558146815
70.85,0.523449319
70.89,0.603789836
70.93,0.556841389
70.97,0.518620821
71.005,0.560060249
71.16,0.482858415
71.2,0.517614867
71.24,0.44805915
71.28,0.489917085
71.32,0.48251481
71.36,0.510674476
71.4,0.533403905
71.44,0.560464673
71.48,0.475123153
71.52,0.534340045
71.56,0.550783332
71.6,0.541276136
71.64,0.544446984
71.68,0.513699402
71.72,0.470588235
71.76,0.524721557
71.8,0.561547736
71.84,0.585755396
71.88,0.533305346
71.92,0.550623498
71.96,0.576172979
72,0.449027975
72.04,0.49877551
72.08,0.520298798
72.12,0.50528151
72.16,0.581282537
72.2,0.629792673
72.24,0.558418995
72.28,0.570632767
72.32,0.607142857
72.36,0.511546897
72.4,0.545019405
72.44,0.449412335
72.48,0.505259383
72.52,0.461774451
72.56,0.519854133
72.6,0.45766129
72.672,0.514315281
72.71,0.58150751
72.75,0.598914468
72.79,0.558343789
72.83,0.566396057
72.87,0.654401154
72.91,0.631256384
72.95,0.732442913
72.99,0.74723111
73.03,0.724464981
73.07,0.701993491
73.11,0.647310243
73.15,0.620953502
73.19,0.57257384
73.23,0.511760116
73.27,0.518926584
73.31,0.596042216
73.35,0.569425392
73.39,0.64673913
73.43,0.499063787
73.47,0.52854641
73.51,0.550671892
73.55,0.555608365
73.59,0.55025641
73.63,0.640926641
73.67,0.521877256
73.71,0.417572124
73.75,0.46550417
73.79,0.514949075
73.83,0.578763709
73.87,0.533826638
73.91,0.575445644
73.95,0.470082408
73.99,0.454937082
74.03,0.517362252
74.07,0.535147392
74.11,0.477731252
74.17,0.488560886
74.21,0.469324789
74.25,0.494885264
74.29,0.549936588
74.33,0.502511721
74.37,0.54703974
74.41,0.486871634
74.45,0.441702468
74.49,0.370856785
74.53,0.354386699
74.57,0.372983294
74.616,0.382717111
74.65,0.43251371
74.69,0.519769181
74.73,0.502378783
74.77,0.442801339
74.81,0.478690883
74.64,0.410389093
74.68,0.439174053
74.707,0.531308054
74.76,0.455146551
74.8,0.458856784
74.84,0.449428489
74.88,0.212682207
74.92,0.495187731
74.96,0.527686583
75,0.583218896
75.04,0.559579911
75.08,0.531874764
75.12,0.509424084
75.16,0.460144257
75.2,0.47035651
75.24,0.532341612
75.28,0.547223995
75.32,0.422562606
75.36,0.46865871
75.4,0.485172982
75.44,0.522102161
75.48,0.543231543
75.52,0.490367582
75.56,0.540106275
75.6,0.480089597
75.64,0.460510847
75.68,0.49070349
75.72,0.475481293
75.76,0.467767886
75.8,0.45146983
75.84,0.449760766
75.88,0.409995498
75.92,0.396154181
75.96,0.405574783
76,0.40149411
76.04,0.391040559
76.08,0.409998279
74.88,0.494209809
74.92,0.528591353
74.96,0.553650505
75,0.599668291
75.04,0.541267621
75.08,0.511882229
75.12,0.51334568
75.16,0.512287131
75.2,0.503994674
75.24,0.462065085
76.15,0.418640577
76.19,0.452952628
76.23,0.431173604
76.27,0.456276983
76.31,0.432218498
76.35,0.458454068
76.39,0.445752596
76.43,0.429467576
76.47,0.430063085
76.51,0.409947364
76.55,0.422784168
76.59,0.438677599
76.63,0.443845947
76.67,0.419881677
76.71,0.510189152
76.75,0.450470247
76.79,0.424202347
76.83,0.43000358
76.87,0.385067799
76.91,0.393138075
76.95,0.413140405
76.99,0.407283308
77.03,0.550156196
77.07,0.42463448
77.11,0.42185129
77.15,0.436427496
77.19,0.456202234
77.23,0.469695253
77.27,0.439118884
77.31,0.441172479
77.35,0.409915227
77.39,0.386170319
77.43,0.421784357
77.47,0.43383673
77.51,0.417158284
77.55,0.419066431
77.59,0.469426624
77.65,0.497473588
77.69,0.550049925
77.73,0.535295617
77.77,0.541750088
77.81,0.551508121
77.85,0.548687664
77.89,0.523860821
77.93,0.511698572
77.97,0.5540556
78.01,0.491558505
78.05,0.482240032
78.09,0.482461946
78.13,0.478188361
78.17,0.525203404
78.21,0.494701987
78.25,0.487008661
78.29,0.511870504
78.33,0.568126661
78.37,0.600660066
78.41,0.48503894
78.45,0.471559633
78.49,0.465666328
78.53,0.47983454
78.57,0.446879071
78.61,0.452745482
78.65,0.452422523
78.69,0.465651644
78.73,0.529559049
78.76,0.482260184
78.81,0.450960149
78.85,0.468114851
78.89,0.522577665
78.93,0.510612245
78.97,0.536585366
79.01,0.537909018
79.05,0.559477821
79.09,0.550341925
79.15,0.573417722
79.19,0.605524561
79.23,0.649827217
79.27,0.718700787
79.31,0.695890411
79.35,0.670520231
79.39,0.664200895
79.43,0.753803888
79.47,0.761361041
79.51,0.66301858
79.55,0.621056021
79.59,0.568642161
79.63,0.497756698
79.67,0.556315483
79.71,0.550162431
79.74,0.673704415
79.79,0.769740475
79.83,0.760049221
79.87,0.674437628
79.91,0.668099421
79.95,0.692462988
79.99,0.663002858
80.03,0.666813283
80.07,0.659240043
80.11,0.604408205
80.15,0.619280431
80.19,0.652227942
80.23,0.653541787
80.27,0.636150235
80.31,0.711377473
80.35,0.708786936
80.39,0.693536265
80.43,0.673085152
80.47,0.768869034
80.66,0.754453912
80.7,0.775442194
80.74,0.635548754
80.78,0.644879786
80.82,0.606497726
80.86,0.676981632
80.9,0.711294416
80.94,0.707138734
80.97,0.745464961
81.02,0.706022457
81.06,0.607797453
81.1,0.722947761
81.14,0.709139426
81.18,0.728081887
81.22,0.740237366
